User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003719,P0063842,F,36-45,15,A,2,1,8,6.0,13.0,12348
1000022,P0096142,M,51-55,10,A,4+,1,11,13.0,,1371
1001501,P0018242,M,26-35,8,C,4+,1,13,,13.0,15605
1000843,P0090142,M,51-55,9,B,2,0,17,3.0,16.0,2984
1001761,P0064942,M,36-45,10,C,2,0,17,2.0,,1681
1003642,P0054442,M,46-50,20,A,2,0,18,2.0,,7387
1000192,P0018642,F,46-50,14,A,1,0,16,18.0,4.0,14278
1000396,P0093242,F,51-55,20,B,3,1,16,2.0,18.0,7697
1004663,P0048642,M,51-55,12,B,2,1,4,6.0,14.0,14061
1004327,P0076742,M,51-55,16,A,1,1,17,,16.0,4533
1000874,P0049742,M,18-25,3,B,0,1,8,16.0,8.0,1914
1002622,P0091942,F,26-35,10,A,0,0,7,6.0,,10376
1004336,P0038542,M,26-35,0,C,2,0,8,6.0,10.0,187
1000090,P0079742,M,55+,0,A,0,1,1,11.0,6.0,259
1002280,P0079342,M,55+,2,A,2,0,2,3.0,,4868
1000457,P0046842,F,46-50,14,B,0,1,13,15.0,,14156
1002281,P0075442,M,46-50,0,B,0,0,2,11.0,9.0,4111
1004450,P0052142,M,36-45,15,B,3,1,5,10.0,14.0,16457
1001005,P0081742,M,36-45,16,C,3,0,5,11.0,4.0,6315
1004535,P0075342,F,55+,8,B,0,0,6,7.0,11.0,12560
1000345,P0079642,M,18-25,4,C,3,0,18,6.0,,754
1002712,P0054242,M,46-50,5,B,2,1,16,3.0,,17993
1004753,P0085242,M,36-45,14,B,4+,1,17,14.0,8.0,4874
1002463,P0061942,M,18-25,8,A,2,1,9,11.0,16.0,9347
1001117,P0068342,M,26-35,2,A,3,0,8,16.0,,17230
1000626,P0038742,F,46-50,18,A,1,0,8,,3.0,4044
1004380,P0019442,M,0-17,20,C,0,0,2,,8.0,3185
1001980,P0076842,M,46-50,12,B,3,0,9,6.0,3.0,11670
1003995,P0014042,M,36-45,12,A,3,0,6,5.0,6.0,18061
1001679,P0043042,M,46-50,2,B,3,0,1,,7.0,461
1000223,P0091242,M,55+,19,A,2,0,1,10.0,3.0,7829
1000744,P0088042,F,0-17,13,B,0,1,13,18.0,13.0,13954
1000463,P0025442,M,55+,1,A,4+,1,7,4.0,13.0,18549
1001569,P0060342,F,46-50,9,A,3,1,13,7.0,10.0,11063
1003348,P0037442,M,55+,8,A,1,1,18,2.0,10.0,18670
1001737,P0076542,M,36-45,12,A,0,0,2,,16.0,9209
1004040,P0066442,M,26-35,10,A,4+,0,3,2.0,,150
1003952,P0027842,M,36-45,1,B,1,1,6,5.0,,19207
1000665,P0085142,M,18-25,15,A,4+,0,13,13.0,,6694
1001357,P0023642,M,55+,4,B,4+,0,9,,12.0,12401
1001015,P0086642,M,36-45,0,A,0,0,3,17.0,,19536
1002133,P0083542,M,18-25,7,B,2,1,15,7.0,,8140
1002669,P0027942,M,46-50,15,A,1,1,4,,,16366
1001055,P0028142,M,18-25,13,A,3,0,17,3.0,4.0,7504
1001765,P0035842,F,55+,1,A,4+,1,17,8.0,11.0,8177
1004459,P0034242,M,51-55,17,C,1,0,13,7.0,4.0,13903
1002870,P0019542,M,46-50,20,B,0,0,11,15.0,11.0,464
1001413,P0029642,M,18-25,6,B,1,1,8,2.0,10.0,13275
1000668,P0062542,F,55+,11,A,3,1,3,,,19069
1003371,P0073142,M,55+,14,A,3,0,18,,,4784
1001395,P0048642,F,36-45,1,A,0,0,1,6.0,,11382
1000099,P0050742,M,0-17,16,C,1,0,8,,10.0,7345
1004071,P0036842,M,46-50,10,A,2,0,9,,3.0,7565
1000422,P0027042,M,18-25,1,A,2,1,17,14.0,,17613
1003651,P0068342,F,0-17,18,B,4+,1,8,12.0,15.0,19516
1004158,P0079042,F,55+,4,C,4+,1,11,17.0,8.0,11118
1001133,P0026942,F,18-25,16,B,1,1,1,12.0,7.0,17165
1001703,P0025842,M,18-25,15,C,4+,0,2,16.0,16.0,14041
1003621,P0060842,F,18-25,12,C,3,0,15,3.0,6.0,2579
1003191,P0054642,M,36-45,12,B,0,1,17,7.0,16.0,3012
1000598,P0076542,M,18-25,12,B,4+,0,15,9.0,,13072
1000392,P0018142,M,0-17,4,C,2,1,18,6.0,,13524
1001076,P0015642,M,51-55,4,C,3,0,12,6.0,,8876
1002651,P0061842,F,18-25,19,A,2,1,14,17.0,9.0,1727
1002385,P0021142,M,51-55,18,A,4+,1,12,5.0,,15586
1000810,P0014742,M,26-35,6,B,4+,0,2,4.0,14.0,3890
1003310,P0069142,M,55+,10,C,3,1,16,7.0,18.0,3134
1003739,P0098642,M,46-50,0,B,2,1,1,5.0,10.0,7402
1001160,P0047542,M,36-45,6,A,0,1,2,6.0,,16097
1001532,P0092742,F,26-35,2,A,0,0,12,17.0,13.0,19727
1004977,P0013242,M,26-35,12,A,3,0,4,10.0,7.0,7219
1002683,P0060342,M,0-17,2,C,4+,1,7,10.0,17.0,9923
1000254,P0072642,M,0-17,5,B,3,1,17,12.0,9.0,6834
1003549,P0099542,M,51-55,14,C,2,1,5,3.0,13.0,11165
1003186,P0010242,M,51-55,3,C,0,0,2,,8.0,10389
1001232,P0058542,M,36-45,4,A,4+,1,13,18.0,12.0,7937
1002424,P0061542,M,36-45,2,A,2,0,8,7.0,5.0,9185
1003576,P0096742,M,46-50,18,B,0,1,18,3.0,10.0,2474
1004262,P0087142,M,18-25,20,C,0,0,4,14.0,9.0,2612
1001574,P0014142,M,36-45,15,B,1,1,6,13.0,,15796
1002909,P0010842,F,36-45,16,B,4+,1,9,8.0,17.0,19658
1004713,P0091842,F,51-55,8,B,3,1,10,8.0,3.0,12132
1001626,P0075642,M,18-25,8,B,1,1,4,12.0,,5980
1003999,P0070842,M,46-50,13,A,0,0,4,,,7566
1003884,P0088742,M,55+,10,B,4+,1,7,4.0,11.0,3896
1003516,P0024142,F,55+,9,A,4+,1,14,12.0,12.0,16608
1003404,P0088942,M,0-17,4,B,1,0,12,10.0,3.0,18689
1004599,P0053542,F,46-50,3,A,2,0,15,11.0,,6567
1004681,P0012642,M,18-25,10,B,2,1,17,,,9000
1001959,P0014242,M,0-17,5,C,3,0,13,12.0,4.0,9720
1004010,P0023042,M,0-17,1,C,4+,1,1,15.0,,12151
1002736,P0031542,M,0-17,2,A,1,0,13,,14.0,1527
1004492,P0070542,M,46-50,17,A,0,1,16,8.0,,392
1003175,P0061942,M,51-55,17,B,2,0,13,9.0,18.0,10307
1000402,P0069742,F,18-25,6,C,1,0,9,6.0,13.0,2644
1000975,P0044442,F,46-50,20,B,3,1,18,15.0,13.0,19706
1000224,P0060742,M,46-50,12,A,3,0,16,7.0,,18743
1004614,P0074942,M,26-35,12,B,4+,0,12,6.0,,1346
1000236,P0098042,M,36-45,5,C,3,1,8,,16.0,12085
1003499,P0051242,M,55+,2,C,3,0,1,15.0,,12600
1004212,P0034542,M,46-50,9,C,2,1,13,18.0,,13502
1003235,P0054842,M,26-35,20,C,2,1,13,,5.0,4221
1000226,P0012042,M,55+,4,C,3,0,3,,,7457
1002278,P0050742,M,51-55,10,A,4+,0,1,8.0,8.0,1181
1004278,P0055642,F,51-55,3,B,2,1,14,12.0,,3202
1001342,P0054342,F,18-25,9,B,2,1,1,,,1227
1004037,P0036442,M,26-35,3,B,3,0,5,2.0,,14119
1000210,P0075942,M,46-50,12,A,4+,1,5,,,17112
1003728,P0028342,F,18-25,7,A,3,0,11,,,15752
1003929,P0032642,M,26-35,5,A,0,0,12,11.0,9.0,19617
1004990,P0090342,M,46-50,10,A,0,0,8,12.0,18.0,11050
1002804,P0064742,M,18-25,1,B,4+,0,10,2.0,13.0,15515
1001110,P0034542,M,55+,17,C,0,1,18,13.0,6.0,3411
1002027,P0017242,M,18-25,17,C,4+,0,9,4.0,12.0,10126
1000394,P0024942,F,55+,11,A,0,1,11,7.0,,11552
1000844,P0061242,M,36-45,16,B,1,1,5,18.0,,8283
1001525,P0016842,F,51-55,18,B,2,0,13,12.0,13.0,7989
1000604,P0090442,M,55+,16,A,3,0,13,17.0,10.0,3284
1000582,P0032942,M,46-50,3,B,4+,0,4,,7.0,14828
1001940,P0082242,F,36-45,16,C,0,0,17,5.0,13.0,8286
1000133,P0017142,F,18-25,15,A,1,1,14,7.0,10.0,19628
1002839,P0097442,M,18-25,8,B,0,0,9,13.0,14.0,1857
1003386,P0070742,M,26-35,10,B,1,1,2,,5.0,4992
1003771,P0049642,M,36-45,11,B,3,1,4,17.0,,8430
1002269,P0018342,M,0-17,10,A,2,0,11,14.0,3.0,7666
1000976,P0083942,M,46-50,12,C,2,0,10,15.0,,17521
1001814,P0039842,M,51-55,7,B,1,1,5,10.0,10.0,14050
1003264,P0084742,M,55+,13,A,0,1,16,10.0,11.0,5222
1001544,P0039242,M,36-45,17,A,2,1,6,,7.0,1775
1002836,P0083342,M,18-25,13,B,0,1,5,,,15773
1002739,P0032242,M,26-35,15,A,4+,1,13,17.0,4.0,2929
1001358,P0089242,M,46-50,14,C,0,0,9,16.0,10.0,2932
1004135,P0083242,F,51-55,19,C,4+,1,10,13.0,6.0,13253
1001317,P0031542,F,55+,6,A,4+,1,2,8.0,15.0,17729
1000162,P0033042,M,46-50,7,B,2,1,15,10.0,16.0,7687
1001910,P0050442,M,26-35,5,C,4+,0,12,3.0,7.0,10108
1001128,P0026842,M,18-25,12,B,0,1,12,3.0,,14681
1003871,P0042842,M,55+,16,A,3,0,3,9.0,16.0,17283
1001659,P0052542,M,51-55,7,C,0,1,15,4.0,,3084
1003126,P0065342,M,0-17,10,B,1,0,13,9.0,,1347
1001964,P0086942,F,26-35,16,A,1,0,3,6.0,,10638
1002290,P0029542,M,0-17,8,B,0,0,13,9.0,18.0,10285
1000967,P0070742,M,36-45,1,C,1,1,5,9.0,18.0,9372
1000890,P0092842,M,46-50,9,A,3,1,11,17.0,7.0,11013
1003062,P0062542,M,51-55,20,A,1,0,17,15.0,,3810
1003630,P0072442,M,18-25,13,B,2,0,12,18.0,12.0,7428
1003190,P0017642,F,0-17,1,B,3,1,5,9.0,,13724
1002749,P0037642,M,18-25,4,A,2,0,17,18.0,14.0,15452
1001667,P0056542,M,36-45,16,C,2,0,11,,,14335
1003067,P0054742,M,0-17,7,C,3,0,2,7.0,13.0,1099
1001442,P0041942,F,18-25,17,B,2,0,6,16.0,16.0,14565
1001068,P0025942,F,18-25,7,B,1,0,3,3.0,7.0,8966
1004224,P0059142,M,55+,11,B,0,0,15,12.0,16.0,19818
1002924,P0041242,M,36-45,13,C,3,0,18,5.0,8.0,4656
1004254,P0073042,M,26-35,2,C,0,1,17,18.0,,3238
1003857,P0026042,M,51-55,13,B,3,0,15,10.0,12.0,1450
1000827,P0040742,M,36-45,3,B,3,0,2,14.0,13.0,2593
1004608,P0096242,M,0-17,0,A,2,0,5,13.0,,14782
1003986,P0024542,F,0-17,8,A,0,1,5,4.0,5.0,14073
1002093,P0077442,M,46-50,13,A,1,1,9,4.0,10.0,1189
1003180,P0049542,M,18-25,9,A,0,0,6,13.0,,8339
1004539,P0079042,M,51-55,17,B,3,0,10,8.0,,7707
1003902,P0018842,M,0-17,9,C,1,1,16,4.0,8.0,10759
1002363,P0083442,M,26-35,6,C,2,0,12,8.0,15.0,5755
1002225,P0087742,M,26-35,7,A,1,1,9,5.0,17.0,3843
1001727,P0085042,M,36-45,13,C,1,0,3,2.0,10.0,6073
1002007,P0040742,M,0-17,3,A,0,0,17,9.0,11.0,6697
1000267,P0064542,F,51-55,10,B,3,1,10,15.0,,1110
1000838,P0047042,M,51-55,9,A,3,1,18,4.0,6.0,16058
1004585,P0055042,M,0-17,16,C,3,1,7,13.0,,561
1004798,P0026642,M,55+,4,C,4+,0,7,5.0,11.0,4250
1000687,P0049142,M,46-50,9,C,2,0,9,3.0,8.0,14808
1003362,P0073642,M,46-50,9,B,0,0,16,3.0,9.0,12302
1000357,P0083542,M,46-50,6,A,3,0,11,6.0,10.0,14497
1003816,P0059042,M,55+,16,B,1,0,9,11.0,10.0,17193
1000872,P0024942,F,0-17,19,B,4+,0,1,10.0,9.0,6905
1001974,P0056742,M,36-45,11,A,2,0,12,11.0,,6735
1004648,P0080042,F,55+,4,C,3,1,3,9.0,9.0,15484
1001811,P0014242,M,51-55,4,C,4+,0,8,,,5664
1004419,P0012842,F,36-45,3,C,2,1,7,,,5897
1002642,P0097342,M,36-45,6,C,1,0,5,15.0,9.0,18966
1002229,P0073142,F,55+,1,B,4+,1,5,8.0,17.0,17329
1003392,P0094842,M,36-45,0,A,0,1,5,5.0,14.0,7352
1004179,P0013042,M,26-35,9,A,2,0,12,15.0,,13876
1002351,P0079242,M,0-17,0,A,4+,0,5,,10.0,11972
1004358,P0077342,M,18-25,12,B,4+,0,7,18.0,,10781
1004880,P0022742,M,0-17,16,C,2,0,1,8.0,14.0,14669
1002740,P0086642,M,36-45,8,C,4+,0,2,5.0,18.0,2101
1002731,P0039342,M,26-35,3,A,4+,1,12,18.0,17.0,13204
1001319,P0054042,M,26-35,8,C,2,0,10,10.0,4.0,17999
1001536,P0096842,M,0-17,6,B,1,0,16,13.0,17.0,7208
1004785,P0048742,F,18-25,1,C,0,1,11,2.0,,9147
1002444,P0086542,F,55+,17,C,2,0,18,18.0,10.0,5272
1001773,P0074142,M,55+,20,C,3,1,12,6.0,13.0,14317
1003210,P0062342,M,36-45,14,A,4+,1,9,17.0,8.0,6501
1004935,P0064642,F,26-35,9,B,0,0,7,15.0,8.0,7811
1000878,P0080942,F,36-45,16,A,0,1,7,10.0,10.0,7716
1002871,P0085942,M,36-45,6,B,2,0,13,12.0,,3829
1003201,P0020942,F,51-55,10,A,3,1,13,12.0,15.0,3955
1004145,P0042742,M,36-45,6,B,3,1,5,6.0,,19315
1003748,P0050442,M,46-50,10,B,1,1,14,4.0,,6664
1002837,P0034442,M,51-55,14,A,3,0,16,18.0,,2841
1000293,P0086142,M,36-45,18,A,2,0,13,15.0,12.0,13750
1001652,P0097742,M,36-45,18,C,0,0,12,14.0,15.0,16726
1004632,P0092842,M,18-25,9,B,0,1,1,7.0,9.0,4427
1004407,P0026242,M,55+,15,B,3,1,8,10.0,4.0,5302
1000537,P0065942,M,51-55,19,B,4+,1,8,4.0,,19688
1002687,P0049842,M,55+,7,B,1,0,15,17.0,,2168
1000234,P0068242,M,51-55,0,B,3,1,3,2.0,,666
1002653,P0049842,M,18-25,1,C,2,0,8,2.0,6.0,13303
1002375,P0059242,M,46-50,9,C,1,1,18,12.0,,13789
1002273,P0074542,F,51-55,9,C,3,1,7,8.0,,11317
1000967,P0033842,F,46-50,9,B,1,1,12,4.0,5.0,634
1000890,P0056442,M,36-45,8,A,4+,1,15,16.0,,19510
1003864,P0067942,M,26-35,17,A,2,1,8,,3.0,1121
1003401,P0088942,M,26-35,1,B,3,0,16,7.0,,2645
1000035,P0013142,F,0-17,4,C,0,1,5,14.0,13.0,15379
1004543,P0022242,M,26-35,20,A,2,1,5,16.0,,17352
1003524,P0063342,M,26-35,10,A,4+,1,9,14.0,,7440
1001764,P0076642,M,18-25,5,C,4+,1,13,9.0,4.0,14880
1003292,P0020942,F,0-17,7,B,0,1,15,13.0,8.0,16291
1002489,P0037042,M,55+,7,B,2,0,8,16.0,,7776
1002701,P0047942,M,0-17,9,B,3,0,12,,6.0,12302
1001559,P0039942,M,18-25,10,B,0,0,9,17.0,4.0,8655
1004691,P0072642,M,26-35,18,B,3,1,15,8.0,6.0,6923
1002277,P0083142,M,26-35,13,A,1,0,15,15.0,,10450
1004007,P0084142,M,0-17,10,C,3,1,13,,3.0,5170
1004440,P0086342,M,26-35,2,A,1,1,15,12.0,13.0,1017
1001104,P0034842,F,0-17,0,A,3,1,5,3.0,5.0,3828
1001420,P0062042,M,26-35,20,A,1,0,10,14.0,,397
1001479,P0013342,M,36-45,2,C,2,1,12,14.0,9.0,12906
1003915,P0032742,F,18-25,8,A,4+,0,17,4.0,,12631
1003743,P0068442,M,51-55,0,A,2,0,9,6.0,7.0,13591
1002957,P0049842,F,46-50,11,B,0,1,5,15.0,12.0,10236
1001383,P0091242,F,55+,11,C,2,1,9,,,5677
1002575,P0082342,M,36-45,5,B,2,1,5,5.0,12.0,13205
1003385,P0068342,M,26-35,7,B,4+,1,14,14.0,5.0,19217
1001570,P0066942,M,46-50,2,A,2,0,7,11.0,12.0,16243
1001895,P0031942,F,51-55,20,B,0,0,9,8.0,14.0,18702
1002244,P0047042,M,36-45,10,A,2,1,12,,14.0,15072
1001867,P0088642,M,51-55,10,B,2,0,5,,,1437
1000029,P0086042,M,18-25,4,C,2,1,7,5.0,6.0,7937
1000706,P0062742,F,46-50,6,C,2,0,5,16.0,14.0,18058
1001021,P0017442,F,51-55,18,B,4+,0,17,17.0,9.0,2249
1002064,P0071742,F,46-50,6,A,4+,0,11,,14.0,11747
1001447,P0023542,M,18-25,9,A,0,0,5,3.0,7.0,6922
1003665,P0017342,M,51-55,7,A,0,0,4,,8.0,8040
1002988,P0035342,M,36-45,20,B,0,1,1,6.0,16.0,6122
1003603,P0011742,M,46-50,20,A,2,0,1,,10.0,16562
1003686,P0014242,M,55+,13,B,3,1,14,18.0,6.0,10421
1003369,P0014942,M,55+,0,C,2,0,9,17.0,18.0,8008
1003582,P0061442,M,55+,12,A,3,0,1,7.0,,334
1002763,P0084342,F,51-55,5,B,0,1,8,17.0,,5114
1004038,P0083042,M,18-25,5,A,2,1,13,7.0,,1595
1000573,P0067042,F,55+,20,B,0,0,9,8.0,3.0,18748
1004089,P0089542,M,51-55,4,A,4+,1,15,18.0,,13841
1000615,P0091342,M,51-55,2,C,0,1,11,13.0,,4299
1004051,P0067542,M,36-45,11,B,2,0,4,8.0,,6949
1000326,P0068142,M,26-35,14,B,4+,1,8,15.0,9.0,9107
1003741,P0040242,M,0-17,2,C,4+,0,13,,17.0,6109
1000359,P0024142,M,26-35,15,C,3,0,17,13.0,14.0,3857
1003778,P0030142,F,26-35,17,A,1,1,4,6.0,14.0,15982
1002372,P0030642,F,0-17,8,B,4+,1,10,13.0,,7461
1001722,P0051442,M,51-55,7,B,1,0,2,13.0,6.0,4477
1001350,P0032042,F,26-35,10,A,0,1,15,14.0,5.0,9702
1003697,P0046142,M,26-35,2,A,0,0,18,17.0,15.0,13813
1003897,P0085742,F,18-25,4,B,4+,0,14,,,15991
1004261,P0018042,M,18-25,9,C,3,1,3,4.0,4.0,12446
1001597,P0086242,F,36-45,4,A,0,0,1,5.0,12.0,314
1001628,P0066242,M,46-50,7,B,1,0,3,18.0,15.0,10325
1002503,P0038442,F,51-55,5,A,4+,0,13,12.0,3.0,8941
1003809,P0046842,M,55+,20,C,4+,0,8,16.0,10.0,19001
1000193,P0059142,M,36-45,15,B,3,0,17,10.0,5.0,14007
1002675,P0099542,M,18-25,11,B,4+,0,16,18.0,,14125
1003846,P0044542,M,18-25,16,B,2,1,16,10.0,13.0,2429
1002578,P0030342,M,0-17,7,C,1,1,12,,18.0,11503
1000092,P0012442,F,0-17,3,A,2,1,16,9.0,18.0,14762
1004235,P0065242,M,55+,20,C,2,0,15,7.0,11.0,9679
1000481,P0016842,M,55+,16,C,1,0,9,4.0,3.0,14881
1002917,P0061542,M,18-25,2,C,4+,1,16,18.0,9.0,18037
1004436,P0059142,M,26-35,17,B,4+,0,2,,15.0,860
1001076,P0033942,M,55+,15,C,2,0,10,,8.0,15330
1002514,P0046042,M,36-45,1,B,1,1,12,17.0,,18959
1000799,P0054042,M,18-25,12,B,0,0,18,10.0,13.0,1070
1004571,P0013042,F,51-55,0,A,1,1,18,8.0,11.0,15279
1003950,P0099842,M,18-25,2,A,2,0,4,7.0,5.0,10759
1000605,P0072842,F,0-17,0,C,1,1,2,17.0,9.0,18888
1002980,P0080642,F,36-45,1,B,1,1,7,8.0,17.0,12750
1004917,P0070142,M,36-45,18,B,0,0,11,17.0,,16962
1000598,P0078942,F,46-50,2,A,3,0,13,,,6374
1001533,P0075642,M,18-25,0,B,3,1,17,5.0,,8923
1000514,P0081342,M,46-50,8,C,0,0,10,4.0,,17043
1001878,P0042142,M,0-17,7,B,1,1,16,4.0,9.0,6419
1003973,P0044342,M,46-50,4,C,2,1,16,3.0,8.0,1867
1003844,P0081442,F,26-35,0,A,0,0,16,15.0,4.0,10844
1001700,P0063542,M,18-25,14,A,3,1,13,13.0,,15198
1001030,P0045442,M,18-25,16,B,3,1,11,13.0,,669
1004596,P0057042,M,36-45,14,B,0,0,12,13.0,9.0,243
1000717,P0020442,M,55+,7,A,1,0,17,3.0,,5120
1004087,P0088642,F,46-50,20,C,4+,1,15,7.0,,13780
1000666,P0042142,M,36-45,2,C,2,1,3,7.0,16.0,19236
1002209,P0067142,M,51-55,8,C,4+,0,9,11.0,16.0,12991
1001080,P0098242,M,46-50,19,A,2,1,10,,,17963
1000228,P0062642,M,55+,13,A,4+,0,12,,,17349
1000149,P0060342,M,46-50,5,A,4+,1,9,14.0,10.0,15283
1001070,P0018442,M,55+,19,B,2,1,5,6.0,4.0,3615
1004728,P0080842,M,55+,3,A,2,0,2,9.0,,13145
1001364,P0033442,F,0-17,11,C,3,1,13,8.0,3.0,5053
1004509,P0095542,M,46-50,2,C,1,1,11,6.0,,18428
1001756,P0036242,F,36-45,2,A,1,0,9,,,3434
1000520,P0010542,F,51-55,20,A,3,1,8,4.0,,4260
1003545,P0059342,F,55+,16,C,4+,1,15,13.0,11.0,13653
1002323,P0099242,M,46-50,5,A,2,0,16,17.0,8.0,2932
1001103,P0038842,F,46-50,14,B,0,1,10,,5.0,6975
1000598,P0066942,F,18-25,10,A,4+,0,2,6.0,3.0,11352
1003274,P0075642,F,18-25,17,C,1,1,15,5.0,13.0,17654
1004050,P0097742,M,51-55,2,C,2,1,18,11.0,,13202
1002606,P0065342,M,55+,16,A,3,1,13,9.0,12.0,13297
1002189,P0044942,F,18-25,10,C,4+,0,5,6.0,13.0,12187
1004826,P0029942,M,26-35,5,A,0,1,1,3.0,,19566
1000589,P0078542,M,18-25,4,C,4+,1,3,9.0,13.0,17027
1004473,P0099642,M,26-35,9,C,3,1,10,7.0,,18129
1001408,P0043442,F,51-55,1,C,0,1,15,5.0,,7942
1004847,P0070642,M,26-35,14,A,4+,1,16,9.0,,15020
1004723,P0031642,F,51-55,10,A,3,1,4,3.0,18.0,3973
1003391,P0072242,M,36-45,13,A,4+,0,3,,5.0,9295
1003441,P0045242,M,18-25,13,B,2,0,5,13.0,,12076
1001630,P0079142,M,46-50,2,B,4+,1,3,11.0,17.0,5266
1000995,P0077442,M,55+,15,B,3,0,8,4.0,17.0,13164
1004799,P0073042,M,0-17,13,C,1,0,6,17.0,17.0,4670
1002060,P0042442,M,55+,9,C,3,1,15,3.0,,17983
1004573,P0032742,M,46-50,7,A,4+,1,6,,13.0,17988
1002987,P0024442,M,18-25,11,C,2,1,7,18.0,5.0,2059
1000401,P0040742,M,46-50,4,B,1,0,8,11.0,15.0,14865
1002856,P0075342,M,18-25,12,B,3,1,16,15.0,6.0,3601
1002225,P0073342,M,55+,11,A,1,0,13,3.0,,204
1003413,P0038442,M,18-25,2,C,2,1,5,11.0,9.0,19266
1000057,P0049142,M,46-50,16,C,0,1,2,18.0,,15629
1001876,P0083742,F,26-35,19,B,1,1,14,3.0,7.0,3736
1004544,P0045942,M,36-45,4,A,3,1,18,6.0,12.0,3844
1004299,P0086842,M,36-45,5,B,2,1,18,17.0,6.0,6618
1003769,P0089642,M,36-45,12,C,3,1,18,11.0,13.0,6393
1004834,P0026442,M,36-45,5,B,2,1,15,15.0,15.0,19051
1004298,P0083242,M,0-17,12,B,3,0,5,18.0,,18412
1001354,P0068042,M,51-55,14,C,2,1,2,4.0,3.0,13294
1002411,P0092042,M,18-25,1,C,4+,0,11,11.0,8.0,18498
1004988,P0032342,M,0-17,10,C,3,1,10,13.0,9.0,7226
1004312,P0022342,M,36-45,15,B,2,0,5,14.0,18.0,17800
1002603,P0044342,M,36-45,17,B,0,0,2,18.0,9.0,18134
1002935,P0095042,M,55+,1,B,2,1,12,11.0,15.0,1143
1000023,P0062342,M,46-50,9,A,0,0,17,8.0,15.0,10515
1002203,P0015142,F,36-45,12,A,1,1,5,18.0,,1772
1001210,P0022842,M,18-25,7,C,2,1,18,,,14133
1002297,P0023442,F,55+,6,A,1,0,16,9.0,,223
1000749,P0075642,M,36-45,15,C,1,0,8,16.0,,7489
1000805,P0022642,F,36-45,16,B,4+,0,4,6.0,,4477
1000134,P0083742,M,0-17,8,C,2,1,4,3.0,,8085
1004417,P0017042,M,18-25,7,B,4+,0,4,9.0,,18547
1002438,P0037242,M,26-35,19,C,4+,1,17,10.0,8.0,15837
1000434,P0028642,M,46-50,4,A,1,0,10,4.0,,9630
1004969,P0010242,M,26-35,4,B,3,1,1,4.0,,18371
1003672,P0038442,M,51-55,12,B,1,1,18,16.0,16.0,1545
1003737,P0012142,M,0-17,15,B,1,1,15,16.0,7.0,15905
1004040,P0026542,M,36-45,10,A,0,0,10,3.0,4.0,12638
1002099,P0040942,M,46-50,14,A,3,1,16,12.0,8.0,18484
1002918,P0097442,M,51-55,16,A,1,0,4,13.0,,10582
1000253,P0057642,M,51-55,14,B,3,0,18,11.0,9.0,6100
1004835,P0059742,M,18-25,11,C,0,1,11,,14.0,16007
1001130,P0053342,M,46-50,3,C,3,1,8,11.0,,10905
1003265,P0085742,F,51-55,3,A,2,0,1,12.0,15.0,10802
1000302,P0033342,F,0-17,20,C,0,1,2,8.0,,16011
1001978,P0093642,M,36-45,15,B,3,0,17,7.0,,7667
1002764,P0076942,M,0-17,14,B,4+,1,10,18.0,,339
1004006,P0076242,M,55+,7,A,3,1,8,,11.0,18653
1003242,P0082442,M,51-55,20,A,0,1,9,8.0,6.0,18143
1003058,P0047542,M,18-25,19,C,4+,1,10,18.0,,4491
1000551,P0082942,M,26-35,7,C,3,1,5,10.0,18.0,6318
1001588,P0034542,M,36-45,10,C,3,1,9,12.0,17.0,16965
1001823,P0040242,M,36-45,20,A,0,1,11,5.0,17.0,7068
1003218,P0050442,F,0-17,16,A,4+,0,18,13.0,3.0,16468
1003497,P0088742,F,0-17,2,A,4+,1,1,,9.0,1493
1004410,P0076242,F,0-17,6,B,3,1,16,3.0,,13355
1004280,P0080742,M,51-55,11,C,2,0,10,7.0,3.0,12427
1000713,P0012042,M,36-45,0,A,0,0,18,15.0,18.0,11729
1002176,P0035642,F,0-17,10,A,0,1,1,7.0,4.0,3106
1004073,P0049842,M,55+,4,A,1,0,6,9.0,3.0,3451
1003850,P0062842,M,46-50,5,C,4+,0,1,7.0,,17861
1002434,P0015042,M,51-55,13,C,4+,0,3,,,1111
1003302,P0054642,M,51-55,16,B,1,0,13,11.0,10.0,2853
1000271,P0036942,M,46-50,2,B,3,1,12,4.0,,2038
1001795,P0092642,F,46-50,3,B,3,1,14,4.0,4.0,12529
1004907,P0069442,M,51-55,0,B,0,1,17,8.0,13.0,15048
1002463,P0091742,F,36-45,3,A,3,1,16,10.0,14.0,13687
1004294,P0073542,F,0-17,13,B,2,0,13,7.0,13.0,18332
1003395,P0090142,F,55+,20,A,2,0,4,13.0,11.0,9719
1001080,P0036142,M,18-25,6,A,2,0,15,,18.0,3800
1002879,P0046442,M,0-17,20,C,1,0,9,17.0,,4994
1004724,P0014842,F,36-45,6,A,2,1,17,13.0,,16942
1000604,P0061742,M,46-50,0,C,1,1,11,16.0,6.0,19483
1001586,P0072842,M,36-45,1,B,0,1,7,15.0,,6039
1003058,P0021742,M,0-17,2,B,0,0,7,3.0,,13998
1003986,P0055242,M,55+,17,C,2,1,4,14.0,10.0,12205
1004690,P0087442,M,36-45,10,C,1,0,8,,8.0,211
